Biomasse [GWh],Wasserkraft [GWh],Wind Offshore [GWh],Wind Onshore [GWh],Photovoltaik [GWh],Sonstige Erneuerbare [GWh],Braunkohle [GWh],Steinkohle [GWh],Erdgas [GWh],Pumpspeicher [GWh],Sonstige Konventionelle [GWh],Total renewable,Total fossil,Total,Day-ahead-price GER
1.7704618995547388,-0.5947146923970944,-1.4775353225028764,-1.1019178254268192,-0.9319211621491935,1.2992899859014349,1.4604231315806284,2.817165514503304,0.48295150021121425,-1.3914189389129126,-0.2751708919592065,-1.7821374264428262,2.0994962442226446,0.49913198971762435,69.9
1.7917883463597242,0.2249880789860687,-0.7265717103748385,-0.9062304809517644,-0.9505329905389807,1.0587615720673897,1.7794575184277812,3.386137060004089,1.6157320104031831,1.9835930262156274,-0.16989147598957713,-1.2997049131019112,2.7310141362894953,1.6739020864730796,63.0
1.9302127834920912,0.3986385226662035,0.7431241731464402,-0.42473163045831935,-1.1061435534564374,1.237137220797157,1.7749468792621519,3.2405415074918364,1.4724490482938608,0.08840242757154217,0.2499781336269711,-0.68379129645028,2.649919852142031,2.205000134440731,75.08
1.962044480019536,0.7394465560775166,-0.8916907641588266,-0.7117495322222864,-1.2122214416154171,1.4383672495204256,1.774888736694888,3.2628210829868145,1.9406634597643806,2.400527445021425,0.514122779201252,-1.2095577362601293,2.8014861615621927,1.8415272710737185,85.8
1.6331827716026392,0.7067418102605466,-1.3295779995153274,-1.1807009189100661,-1.3422288234184088,1.4484008797614745,1.7618219597361107,3.138073396618439,2.1520965882249325,1.8904644207687287,1.2286942339029598,-1.8373587521006909,2.8367403978740757,1.2484265707841722,66.5
1.8730658047387287,0.07530508383356582,-0.28447487426147194,-0.7539271657987343,-1.3244962105985436,1.4843547214585684,1.706858872861028,2.816569769672645,1.7431622158930968,0.9490672605655044,0.3987784095060354,-1.2741410140339067,2.566685894090638,1.5202231393485164,49.09
1.774608708655707,-0.7758466138784967,0.015953680958940085,0.7045721087952899,-1.3723499014072302,1.543999079002584,1.24460404216734,0.9617822979989057,-0.06868363942544135,-1.015868055031754,0.15275068063781008,0.07890767877420596,1.2497541255542086,1.4437394311795992,35.44
1.6138704892181224,-1.1146773995851884,0.350211196478502,1.0591932047657147,-1.2415665853813862,1.189756189103313,0.5150249878699232,0.05413942505590956,-0.615079025821577,-1.581463901490433,0.11333632184841452,0.5038028069812658,0.51605822872743,1.0702220468545298,50.4
1.2771495902193875,-1.168437161500011,0.1796589682236797,0.637463086519977,-1.2351684383424384,1.5398183997354797,1.4912784739870337,1.8358232407352,0.5100031632611772,0.0334330725581793,0.26857816811185486,0.11056010385795233,1.79772289718101,2.0737999428285034,60.19
1.4541985921207865,-0.29529526296493647,0.38324134699547585,-0.09070577187726502,-1.1185240739063882,1.618136458005894,1.401598154185176,2.8928283109262307,1.2747067683570186,1.5034563706376323,0.27151713459972515,-0.4174398036535071,2.3447772690883464,2.13983421284823,53.07
1.5462182607423047,-0.5226253098691662,0.1839383063424815,0.4213961864096725,-1.131127046488488,1.6618942343349148,1.591718228867829,2.4934582722699115,1.133259388593101,0.19874808612627087,-0.7685951834023377,-0.012351578860668254,2.19026408413617,2.378683863256664,59.84
1.5908458253527398,-0.19066145200149479,-0.13809615155774754,-0.4759453814807623,-0.9148691469241168,1.5554262689993348,1.653196343411585,3.1924335109514996,1.328739637760858,1.6963499729111757,0.4902889687790637,-0.7863074639541514,2.55535398385094,1.9986281195476185,55.48
1.8126013787045925,-0.6726556593481566,0.6920764242092673,-0.11135196704370807,-1.2753581235506637,1.8043160413675878,1.3357318058805565,2.5489714411139253,1.2141065932285073,0.15104119715112038,0.4876720808104114,-0.5052813903991481,2.184348893453865,1.876323233050406,50.19
1.767144452273963,-0.7682849773865017,-0.921760246673607,-0.9592301243009109,-1.2802706081356174,1.8650752467161649,1.4004934454071627,2.2559546664470767,0.3947842156771618,-1.2118294231317834,0.7252049887342427,-1.6917320048980458,1.8880008418169312,0.359193310630874,46.72
1.5985865356745486,-1.0578448878591313,-0.11306677838288917,-0.28570814902329866,-1.2872619608602955,1.6276126643446625,1.3191428133996355,1.2169404495561165,0.23619731752847023,-1.3929215180932324,0.7189647174243793,-0.9105778395245845,1.4641406604844196,0.6823312725251643,44.05
1.485832821548185,-0.8228463262086021,0.7541426763323327,0.4724250673571547,-0.8976264584429126,1.4899289604813735,1.2791315467167277,1.6025955453904845,0.4588256441724128,-0.3782423191164988,0.6599840885924448,0.20792300994613133,1.592128749705722,1.9473031101502618,53.79
1.4906905122093206,-0.5757170826945897,0.2925447379175822,-0.006976218824236364,-1.1176554512951404,1.5930523824032703,1.6385658374069212,2.1743920744431047,1.2535363853066779,0.7334471481896262,0.1983650509221665,-0.3913629049727894,2.1441056579691926,1.9469953262737654,51.32
1.6062087657363302,-0.8792246053538686,0.5886305574174326,-0.03532414871612504,-0.9140084690318743,1.4300058909862174,1.7371419700001527,2.1327700095268822,1.146508955704481,0.18528748096924033,0.152670161008005,-0.30626894880589917,2.1676420709124136,2.058297231756455,44.55
1.5767466744094418,-0.8585703827096551,0.37680015065665706,1.1137381723311992,-1.2011650409996857,1.4478434558591942,1.0753387883217058,0.7579030428871526,0.07296769393240991,0.0695262766187755,0.40860180434220733,0.6524552049609339,1.1578285462537887,1.9203913305916611,41.62
1.5941632726335155,-0.9262777568111261,0.9802185242085862,1.8268590806524743,-0.9067946641750472,1.3525239685692254,0.1643212626746696,-0.08761581534902929,-0.2708498582270683,0.6800116760895056,0.303724986521601,1.6123356435691207,0.4306159899936247,2.092163990699157,6.81
1.2123013945642243,-1.0049134324151636,0.4812793983571803,2.6493294532484137,-0.8929735013454658,0.6604821938879574,-1.5560744607719008,-0.7344473667019457,-1.1992317848256246,-1.3701637042579733,-0.08550690395426343,2.240453067334076,-0.7606710395990504,1.4235427234207556,28.03
1.5544328921042243,-1.0451798147241287,0.3010780551144817,2.011138993450788,-1.2227164154214398,0.712880040702326,-1.3636960063713142,-0.9295025518757077,-1.0667249889703376,-1.2451992024280505,-0.12492126274365785,1.4492820319717825,-0.7050180784786156,0.6883558785943801,31.97
1.365772824720111,-0.29534870209208863,0.4240123446873486,2.0301687605259082,-1.0683478769084804,1.0264309857351195,0.07461340165673971,-0.06273866427520854,-0.45749706265390516,0.9315684738613644,0.15440133304880607,1.6676128059195259,0.3099216589097641,2.0160126423056206,46.74
1.6211767719198307,-0.44284069303136336,0.28141211904852176,0.5038494249067226,-0.9969963555217372,1.0721397457221227,1.4945405780240495,1.8088257505329035,0.5697912322611152,-0.09854346544656914,0.632486635014144,0.13756063449444006,1.805927839095175,2.1099206627831144,45.38
1.7341279531462424,-0.5846414169289589,0.9869893880765569,0.37670858604625834,-0.7320426249341158,1.0294968171976622,1.6307104705560589,1.5126348730317356,0.6603874186865628,-0.6424145212564587,1.3646113690132742,0.23537139738736806,1.7938573340058757,2.19514402870745,49.09
1.7888658332790404,-0.49497056156805236,-0.14798617743231166,-0.7507997803639826,-0.3989894112725935,1.1097658591260575,1.8878077225915835,2.0705210805813814,0.6256040603029233,0.3604631704081804,1.515585674897065,-0.8902335079446642,2.083171046886505,1.3785934043623858,47.62
1.7445542160286807,-0.409868751578634,-0.4036687053304971,-0.6189483097857702,-0.15533282409855587,1.4832398736540071,1.9030349549444818,1.4875751549936804,0.3785458013528592,-0.44642184942350616,1.5317298606729055,-0.7267192436338693,1.8172265179265443,1.2527624615158033,39.22
1.9614915721394064,-0.6679262965952127,0.8675356268403157,-0.0036852944770194443,-0.1375260605679742,1.3544749522272066,1.4940172949186745,-0.09261558782569128,-0.6222581923280509,-0.9629021389254843,1.6232404199459338,0.09372185126378724,0.8377146777580825,1.008819748633938,39.05
1.8903639227027753,-0.928201565388595,-0.08434132502542127,-0.6341135812554619,-0.19593563469505768,1.2438263076245235,1.8440630910633107,-0.09223123632204011,-0.6548388518972041,-1.6292960053972771,1.6112832549199378,-0.7640751542077143,0.9728282241133627,0.29335213695952034,46.4
1.7712912613749312,-0.7169566957570905,-0.01070501058115082,-0.4476922567555202,-0.1104848853135468,1.1989536834909411,1.876775935487042,1.0471980138269799,-0.004286219202596622,0.33297849290149895,1.55810003943394,-0.4516153492814146,1.5530764850162735,1.2411532749954821,41.31
1.7344044070863072,-0.8036616795610664,1.1772138921575155,0.868605193191659,-0.7896497824416623,1.3530813924715055,1.511790559690707,0.6407014577071284,0.011295835373954897,-0.6977595210649015,1.6141014419631017,0.717585217015835,1.260398896028165,2.09789017513907,45.6
1.6167535088787979,-0.6287019772657096,0.8871254857841636,-0.07233016045200573,-0.687806429512516,1.4099386305041188,1.6220074462771916,1.267405801985513,0.3579872790843201,0.34262004264188356,1.4548738740243297,-0.17148266280705465,1.6361292782932368,1.613644322971932,43.23
1.7333380847460584,-0.5714953916495891,0.5685335176595042,0.19328191974776324,-0.8178244042741815,1.3803951636832508,2.0076242530468464,1.1559823010770442,0.27322416544538297,-0.8111729454461167,1.5682052529744286,-0.06340027501557824,1.7113866263651023,1.8045370324109822,47.2
1.843564219991832,-0.07216018754213203,-0.800848340596885,-0.39063495227390327,-0.9883604459629587,1.5010774385269838,2.06348395951184,1.5156520323353972,0.33610862082595416,0.18387881298769054,1.4768154731461078,-0.9002829493374784,1.87003015377812,1.1357975667617604,40.14
1.9669416641006798,-0.043757291460891634,-0.8243181327684467,-0.4944051324914203,-0.12651997650594288,1.5618366438755606,1.6962096026463804,0.3445970592942816,-0.6098281478395692,-1.9103409195829104,1.318071022986164,-0.700577202145188,1.0734272009872752,0.4670569308316382,39.99
1.8302549374487183,-0.4800610450926694,-1.304326734734309,-0.9216517263714018,-0.13219515411540705,1.2992899859014349,1.7208651113013853,0.31258057904014075,-0.5964042931115547,-1.885830096703945,1.1949565090147956,-1.2337385139233348,1.053370438090224,-0.09121620989694154,44.41
1.6608676590291114,-0.309723827295953,-1.2981264492821785,-0.878950294249232,-0.022009846230678955,1.3165701268721313,1.832520261393871,1.1927999721976275,0.22180190204389766,0.2801377917269223,0.7382491687626027,-1.0592977068410725,1.6253258546440388,0.7086801469712386,44.6
1.5581847670051028,0.06218577811777206,-1.4948048292223075,-0.9834492891853441,-0.10200787013487453,1.2170699603150583,1.6926812668539986,1.4089848812846115,0.36230738702855664,0.3269681761802199,-0.03578603254986774,-1.218610260038215,1.6720513587144117,0.5994168708150002,44.21
1.268066103617265,0.027423625905453507,-0.6254652150879487,-0.7064499234067467,0.0891394208933609,1.225710030800406,1.5948640477703169,1.0340531924021108,0.17294945392598013,0.18124929942213094,-0.037074346626743186,-0.7186682905282243,1.4557374021012028,0.8662245319059452,40.26
1.3143918852880974,-0.23263788637932084,-0.8155058661238032,0.5826716255212113,-0.20076337561062135,1.1825096783736664,1.4963521780145876,0.535533277520582,-0.5681326167451508,-1.454089012225414,1.3689594290227276,0.3136183791315125,1.070248777577881,1.4838999607983385,45.85
1.7280459664648204,0.1903328050280545,-0.7913070015320012,-0.5052603240724453,-1.1582900407676635,1.6401547021459746,1.511352960368669,1.3682724482603632,0.052386922180896286,0.9668164771330312,1.3679126738352663,-1.047991939866103,1.541430484368835,0.6284655832955887,41.25
1.7791899453767799,0.3196554927356793,-0.24002681566751763,-0.4046744123896678,-1.1204864195007012,1.8698133498855491,1.2787367892863575,0.07604746076402509,-0.5065163818941323,-1.6621336212338476,1.323184019478762,-0.9210960764818509,0.8647168049955939,0.01735894109055122,10.22
1.457595026241581,-0.33163386942823636,1.0696281619707513,2.116452127755477,-0.9826534894774733,0.3589158627541948,-1.3192903856573048,-1.0458681725352907,-1.2684647593482845,-0.09046710235235038,0.6535425182080699,1.868772633646718,-0.9074595300864405,0.8893715178117361,13.31
1.0166114984184673,-0.06248770552763627,0.6029140370939664,2.6645776792389206,-0.855527392433743,1.0186270511031927,-1.1389290818696272,-0.7724020776874968,-0.6899040370651888,0.3871652545917785,0.862692256625748,2.396251398694467,-0.4128100171307483,1.9600404474574367,31.34
1.197846802840845,0.010082629144658356,0.4671290536443423,1.804838210569657,-0.7589090163704261,1.4392033853738464,-0.03437331061184566,-0.5274484585522241,-0.3657587361024278,0.1972768106788746,0.9293222502891277,1.5730498773093538,0.19827484673830845,1.7989945820722468,34.77
1.2435801832115394,-0.007792758887655419,1.1429348088858693,0.9698950332367868,-0.43495250596999074,1.597511773621514,0.6245196825682876,-0.4803686022841551,-0.5210082118049281,-0.4638267249288761,1.1336408109185254,0.9964313330329134,0.43023222082648743,1.472125764671226,29.02
1.3808198177436284,-0.02764539462459023,1.3706906932087635,2.1234499341185726,-0.7584032025937544,1.2101021615365513,-0.5180001249776888,-0.5042528453068771,-0.6450824536128379,-0.22028368278538915,0.9095546811720773,2.0390885050675704,-0.05021568898328655,1.996567254884081,26.39
1.4959826304905564,0.3544978036387253,1.268671272456529,1.9285091803308592,-0.6153320545063545,1.2022982269046243,-0.588499517852704,-0.3818625148275622,-0.5914315336667295,1.413896390743993,0.9082663670952018,1.9725835144588664,-0.06989618657959652,1.9081759385655397,7.98
1.3010826027449833,0.07127042973359703,1.1733466384501536,2.4875859136265572,-0.8692479221559236,0.4202324920050519,-1.536122379795032,-0.946365974098402,-0.9878728213083218,-1.214771974026576,0.5855436908380107,2.2733315731248513,-0.7746335910011933,1.4413766340440615,17.51
1.3490671080562047,0.36580017903135453,-0.19820341778642833,0.9327290377821901,-0.9504085232745639,1.0113805403735459,-1.1154547853706147,-0.9885677691992983,-0.8844683491838239,0.19377079259146207,0.860880564955143,0.5288106656527226,-0.4923070497166618,-0.005451003916264238,38.67
1.3974070541475074,1.0761664962617072,-0.07987179410133953,1.4209507596554554,-0.786037583533912,1.1172910818068449,-0.0300523998236038,-0.6275143725278012,-0.6382481540924704,1.2815442079441646,-0.256812416363738,1.1751797082917688,0.08417855817883833,1.2741657288817478,36.59
1.6427006858248643,0.541320992161806,1.110323082540512,1.3607921411599149,-0.3224473401357103,1.1844606620316476,0.02379679786810774,-0.5666234855618677,-0.6772477894997984,-0.5413660713799581,-0.16272522893695995,1.4546295585469387,0.10478631926557927,1.5777986190286386,18.05
0.7634586761592724,0.19078703760884563,1.0516232430709036,2.6600720636940456,-0.6541605445250026,1.0668442186504572,-1.1279187157109192,-0.33248295539598044,-0.852043435995493,0.5353884299837336,-0.21526428738451833,2.5718926946663463,-0.2859400040025304,2.2752450751358757,32.54
0.44731384898534937,0.08871830474869576,1.4410366721216885,2.276233200427751,-1.134296989371609,1.3469497295464201,-0.6210012129532135,-0.4585022046556017,-0.8449050602078058,0.6584747078382568,-1.5659810773581682,2.0476501312570727,-0.16383708999794602,1.8811401092316204,25.21
0.43562379666261625,0.3320266506713465,1.4056988489006499,2.3882940924685045,-1.1124516603466583,1.141817733507188,-0.744199192715139,-0.6224217151044235,-0.7861145096945626,0.35357634916504843,-0.40951789428833,2.1588233126335377,-0.22610417335647856,1.925006918458209,17.22
0.4288704218410374,0.4576353190419132,1.2620842616336625,1.8364640290983485,-0.933687538008042,0.8090356638457158,-1.431052640478961,-0.977732259725533,-1.1290050000634322,1.1789618751544213,-1.233112927745586,1.7038694316089849,-0.734566160386383,0.9122212523691249,0.43
0.3583351737045443,0.46901785312527067,1.0347658207629127,1.823923675680182,-0.40461956880769406,0.707305801679521,-1.511959552894211,-0.9502927652940379,-1.3635775908175778,-0.7794622639947859,-1.3836443756654513,1.8074651085019684,-0.9149751882730373,0.8194893641953546,31.92
0.2170277169115038,0.7236018548769746,0.9224316102043223,1.564939661693587,-0.4173178780178576,1.4082663587972772,-0.29532939303262035,-0.032208343168518644,-0.6132842341949584,0.8379703124206163,-0.4372569067560449,1.5970073082023986,0.14780384135514538,1.767997351894448,45.34
0.8608099564820371,0.6857669528534216,-0.691386041398024,-0.5574422728592657,-0.05574577136691939,1.4665171565855917,1.2751197095755202,1.3357370934762933,0.43699890137432096,0.6171537803794644,-0.5154012074814952,-0.6142699611799755,1.5131237563592388,1.0339012088661488,41.5
1.699768677738208,0.6724873297561721,0.16131170227432806,-0.5431444686643895,0.2108657572531449,0.9648356445331219,1.51661333263849,0.7435667318009647,0.2856356686980525,-0.5168552485009927,-0.4548101860534673,-0.3467656733351317,1.3515558650133963,1.1266354376017202,39.79
1.6943975726169511,0.6746516144058242,0.49508105626033777,-0.7158948881339049,0.2549589477326489,0.9759841225787321,1.6828306919054492,0.6985655765818092,0.21138914401178044,-0.7158530786945848,-0.5358934532667889,-0.44313980465957853,1.3707764827976898,1.0506631421857635,40.57
1.6958193357372837,0.5485352743273142,-1.0034290372608727,-0.9498467829320729,0.2494082373876014,0.99437911135399,1.8977623421341836,0.6391800663385091,0.2088193287282131,-0.5571431527733148,-0.46644527256024426,-0.9496577079806094,1.428335425982847,0.6039271334006175,35.61
1.602970305295573,0.22143437703046712,-0.6096031351275901,-0.6359291001967426,0.1599003848340425,0.8748116843148175,1.5764359140827853,-0.509906015339746,-0.6175672596675708,-1.0513038807009607,-0.19134995733252608,-0.6444078159785672,0.6982949840720998,0.11403350561381365,33.46
1.6559704749479676,0.09598602604135542,-0.32274166668382376,-0.7627440462968593,-0.032663714416807835,1.067122930601598,0.9577286152873511,-0.7363659212910043,-0.8524216772060613,-1.3349157009863066,-0.25685267617864055,-0.8144770753407001,0.3329617446898992,-0.45589563287105733,32.29
1.5297100111784443,0.17299180826725935,1.34401932214832,0.8647963956216356,-0.36625981721035994,1.2683529593248666,0.6275828778225583,-0.3284088294572783,-0.7526735367837245,-0.11463358416915928,-0.15270053502627642,0.9882372984026331,0.3812662766462881,1.4104262151022309,36.5
1.6752432639124741,0.259910548579843,0.6348347295801394,0.3756858753110591,-0.5984177477440367,1.39015008197316,1.5154443610229746,0.1815967895250256,-0.4699345236367118,-0.40018623589575153,-0.08888872840606048,0.27398828660108043,0.9193846156562537,1.2793325190518317,40.19
1.6333012518626664,0.17379339517453804,-0.1839896754718305,-0.48780076756990803,-0.5275693918942967,1.393773337337984,1.7775785954646222,0.37135112687759864,0.13430951849340844,-1.0244139741198226,-0.4968011729966126,-0.7209029214942615,1.2692813298798469,0.6604224438107544,42.32
1.2648671365965163,0.23190844595224158,-1.3395884808332355,-0.8738545165419822,-0.42372661801547923,1.1535236354550784,1.7977907879266186,0.3677286139556866,0.38279174435384716,0.10042306101409988,-0.4544881075342481,-1.233803656731298,1.3536719553372218,0.23655723463918124,39.85
1.2543618868740591,-0.03726443751193458,-0.32861862436697814,-0.9194712075385322,0.3215118588401813,0.8728607006568363,1.6477034008727076,-0.33294417720036185,0.10545193907533976,-0.5333836194845093,-0.44385951640003,-0.8024803292955449,0.9838213883843011,0.2667165436931358,35.04
1.5949531410336995,-0.06312897505345923,-0.8911011664624584,-0.7760049189815396,0.6314883120309289,0.6306600151159496,0.8446015402025541,-0.7277756651844011,-0.9374888671123184,-0.33476143408599723,-0.4347205384171977,-0.6134254312053042,0.2676395157270596,-0.32494354080946364,28.63
0.7895243333653682,-0.48187797541583394,-0.35681787762983785,-0.42258547849835904,0.27024988357821383,0.19029513231433684,0.11700851359746618,-0.8990971450077047,-1.2184887123401493,-1.9046436401908646,-1.206420670465332,-0.42928067226532024,-0.2195329303549329,-0.6715339319242424,38.01
1.406964461789743,-0.11272048505043251,-0.9379393146427656,-0.07136551788137771,0.7223626562534021,0.9628846608751407,1.3175240019216043,-0.5911579232115993,-0.4265146576117613,0.09929612662886006,-0.791019900302944,0.11939509718801639,0.6172714506649462,0.7939901136821179,33.85
1.3539247987173402,0.1163196139226582,0.5569888143790033,0.3640580216218652,0.3333336007200917,0.7385215402072297,1.4788818666193508,-0.2971226170600747,-0.6031533029471863,0.48411291545532315,-0.9111149281566371,0.6719968840855883,0.6983710947169789,1.4384614643240896,42.24
1.4676263549239275,0.6104445031328034,-0.8633330168915668,-0.5793671527108535,-0.2557699617637612,1.0197418989077531,1.7519591442470852,0.8139158686859139,0.2628892806036767,0.7898877786503854,-0.8214563203691163,-0.7360556039323676,1.4367226046523573,0.8279739007147432,42.02
1.570309246947936,1.148122280971756,-1.079728050979064,-0.6946182386092626,-0.39118504896970474,1.3207508061392355,1.4781474341907543,1.1461653230879543,0.7110717409027233,1.1348236117325299,-0.8795512332731984,-0.9078674334075267,1.5835582622999544,0.815426148913242,42.28
1.535476050499791,1.1751624793106228,-0.599713109253026,-0.9495742180779642,-0.6508131695840961,1.2510728183541702,1.460386409959198,1.0896079993256873,0.5616367967509209,0.7005782286201321,-0.8541472900698192,-1.2003772533949724,1.5203746352601297,0.45217446863618127,38.33
1.4806591835269742,0.6098833922977079,-0.8485043178398967,-0.6711729208975815,0.3157148622059691,0.8104292236014178,1.1100376604377666,0.1945718557024488,-0.7688785768835651,-0.9431181797179412,-1.693081313004869,-0.6373351682568041,0.6871463825686616,0.10897789212915757,37.98
1.000577169894718,0.17026641278251178,-1.280248325585851,-0.6081535564984822,0.45451969618751403,0.5757537607413175,0.9997595711488991,-0.1946833325494516,-0.9657420022429101,-1.7634638047066584,-1.6561630627394193,-0.6584670298544275,0.45780249794830846,-0.16265600739019526,44.4
-0.218940146570439,0.23417960885619724,-0.020322426768146763,-0.6646124033656432,0.01929739611762746,0.44615270346109615,1.4105949514354819,1.2093174780670355,-0.165146272861861,0.4675845444718066,-1.5541044319619766,-0.6246544227280308,1.2901613741186904,0.7800462167678388,41.99
-0.21068602178850884,0.14696695334427895,-0.20820755934416046,-0.2753151326296754,0.01126793344292158,0.9338986179565527,1.403991179848353,0.877234575983244,0.0513337799867648,-0.4071669683376535,-0.14919793112977178,-0.3145444119461327,1.2874664141014183,1.0890846343882554,42.82
-0.05614826929237331,0.18148862948441352,-0.5153689398714872,-0.14516778492193394,0.108633113092738,1.2254313188492665,1.5830947681020597,0.5176257003796354,0.19575888222211757,-0.9120335729250773,-0.08373547209855983,-0.21187236700891984,1.278463918387391,1.1825479481240408,44.74
0.004513623841811137,0.16342620450706716,-1.2529493182679838,-0.3214982844969381,0.08458180042397792,1.6042008604488807,1.5140917813003096,0.9268639638921988,0.23825539470362142,-0.13300887539515255,0.061240121364781755,-0.4993301295859014,1.4129128365761192,1.0401341249354277,44.9
0.3338887467188292,0.20051295875049355,-0.9081170827748494,-0.5539700336308375,-0.31943893987236405,1.6736001362828052,1.5045870016202247,0.8459355518692517,0.432634294464135,-0.010548672199095686,0.21233520669327915,-0.8255664751320766,1.4447656774485398,0.7467037436679902,41.42
